;LogisticRegressionCV;DecisionTreeClassifier;SVC;XGBClassifier;MLPClassifier;RandomForestClassifier
1918;0;2;0;7;0;11
1919;0;1;0;5;0;10
1920;0;2;0;6;0;6
1921;0;2;0;7;0;12
1922;0;2;0;8;0;11
1923;0;2;0;6;0;8
1924;0;1;0;5;0;9
1925;0;2;0;6;0;10
1926;0;1;0;8;0;11
1927;0;1;0;8;0;11
1928;0;1;0;8;0;8
1929;0;1;10;6;0;11
1930;0;2;10;6;0;12
1931;0;2;10;5;0;13
1932;0;1;9;7;0;13
1933;0;1;9;7;0;13
1934;0;1;9;5;0;6
1935;0;1;9;7;0;8
1936;0;1;10;7;0;11
1937;0;2;10;8;0;10
1938;0;2;10;8;0;10
1939;0;1;10;6;0;11
1940;0;1;9;3;0;9
1941;0;1;9;6;0;9
1942;0;1;9;4;0;12
1943;0;1;9;4;0;12
1944;0;1;9;5;0;9
1945;0;1;9;4;0;12
1946;0;2;10;7;0;11
1947;0;2;10;7;0;11
1948;0;1;10;6;0;10
1949;0;1;10;6;0;10
1950;0;3;10;8;0;8
1951;0;1;10;7;0;8
1952;0;1;10;7;0;8
1953;0;2;0;7;0;12
1954;0;2;0;8;0;11
1955;0;2;0;4;0;11
1956;0;2;0;5;0;5
1957;0;2;0;8;0;9
1958;0;2;0;8;0;9
1959;0;2;0;9;0;9
1960;0;2;0;8;0;10
1961;0;2;0;7;0;8
1962;0;1;0;5;0;10
1963;0;1;0;4;0;10
1964;0;2;0;6;0;8
1965;0;2;10;7;0;9
1966;0;1;10;8;0;12
1967;0;1;10;6;0;10
1968;0;1;10;6;0;10
1969;0;2;10;7;0;9
1970;0;2;10;7;0;9
1971;0;2;0;7;0;11
1972;0;2;0;8;0;7
1973;0;2;0;7;0;8
1974;0;2;0;6;0;6
1975;0;2;0;8;0;11
1976;0;2;0;6;0;6
1977;0;2;0;6;0;6
1978;0;1;11;8;0;10
1979;0;1;11;8;0;10
1980;0;2;10;5;0;10
1981;0;2;10;5;0;10
1982;0;1;5;4;0;7
1983;0;1;5;4;0;7
1984;0;1;5;3;0;8
1985;0;1;5;3;0;8
1986;0;1;5;5;0;8
1987;0;2;5;7;0;10
1988;0;2;5;7;0;10
1989;0;1;5;6;0;9
1990;0;1;5;6;0;9
1991;0;1;5;4;0;8
1992;0;1;5;4;0;8
1993;0;1;4;4;0;7
1994;0;1;4;4;0;7
1995;0;2;0;6;0;8
1996;0;2;0;5;0;10
1997;0;2;0;5;0;11
1998;0;1;0;6;0;9
1999;0;1;0;5;0;7
2000;0;0;0;7;0;16
2001;0;2;0;7;0;5
2002;0;2;0;4;0;5
2003;0;1;0;4;0;11
2004;0;1;0;4;0;11
2005;0;2;0;4;0;6
2006;0;1;0;6;0;10
2007;0;1;0;7;0;8
2008;0;1;10;6;0;12
2009;0;1;10;6;0;12
2010;0;2;10;6;0;9
2011;0;2;10;6;0;9
2012;0;1;10;6;0;10
2013;0;1;10;6;0;10
2014;0;1;10;7;0;12
2015;0;0;0;9;0;8
2016;0;0;0;9;0;8
2017;0;2;7;6;0;19
2018;0;1;0;7;0;7
2019;0;1;0;7;0;12
2020;0;2;7;6;0;7
2021;0;2;7;4;0;11
2022;0;1;7;7;0;13
2023;0;1;7;7;0;13
2024;0;2;7;6;0;12
2025;0;2;6;8;0;16
2026;0;2;6;8;0;14
2027;0;2;6;8;0;9
2028;0;2;0;7;0;7
2029;0;1;0;11;0;11
2030;0;1;0;10;0;10
2031;0;1;0;5;0;8
2032;0;2;0;7;0;12
2033;0;1;0;6;0;11
2034;0;1;0;6;0;11
2035;0;2;0;8;0;6
2036;0;2;0;6;0;9
2037;0;1;0;6;0;9
2038;0;2;0;6;0;9
2039;0;2;0;6;0;9
2040;0;2;0;8;0;6
2041;0;2;0;8;0;7
2042;0;2;0;8;0;6
2043;0;1;0;9;0;8
2044;0;1;0;9;0;8
2045;0;2;0;7;0;8
2046;0;2;0;6;0;6
2047;0;1;9;7;0;11
2048;0;1;9;6;0;10
2049;0;2;9;5;0;10
2050;0;2;9;6;0;12
2051;0;1;10;7;0;9
2052;0;1;10;5;0;11
2053;0;1;10;7;0;9
2054;0;1;10;7;0;9
2055;0;1;10;7;0;13
2056;0;1;10;7;0;13
2057;0;1;10;6;0;11
2058;0;2;10;3;0;10
2059;0;2;10;7;0;11
2060;0;2;10;7;0;11
2061;0;1;10;7;0;9
2062;0;1;10;7;0;9
2063;0;2;8;6;0;12
2064;0;2;8;5;0;9
2065;0;1;8;5;0;12
2066;0;2;10;7;0;10
2067;0;1;0;8;0;8
2068;0;2;0;7;0;8
2069;0;2;0;8;0;14
2070;0;2;4;4;0;8
2071;0;2;4;4;0;8
2072;0;1;0;11;0;11
2073;0;1;0;11;0;11
2074;0;1;0;9;0;7
2075;0;1;0;9;0;7
2076;0;1;0;12;0;9
2077;0;1;0;12;0;9
2078;0;1;0;9;0;10
2079;0;1;0;9;0;10
2080;0;1;0;12;0;8
2081;0;1;0;12;0;8
2082;0;1;0;9;0;10
2083;0;1;0;9;0;10
2084;0;1;0;11;0;12
2085;0;1;0;11;0;12
2086;0;1;0;9;0;10
2087;0;1;0;9;0;10
2088;0;1;0;11;0;7
2089;0;1;0;11;0;7
2090;0;1;0;8;0;7
2091;0;1;0;8;0;7
2092;0;1;0;10;0;7
2093;0;1;0;10;0;7
2094;0;0;10;3;0;11
2095;0;0;10;3;0;11
2096;0;2;8;3;0;8
2097;0;2;8;3;0;8
2098;0;1;10;7;0;9
2099;0;1;10;7;0;9
2100;0;2;10;7;0;7
2101;0;2;10;7;0;7
2102;0;1;8;4;0;3
2103;0;1;9;7;0;10
2104;0;1;9;3;0;8
2105;0;1;8;3;0;7
2106;0;1;8;3;0;7
2107;0;1;4;5;0;10
2108;0;1;4;5;0;10
2109;0;1;4;8;0;7
2110;0;1;4;8;0;7
2111;0;2;4;5;0;11
2112;0;1;4;6;0;10
2113;0;1;4;6;0;10
2114;0;1;4;5;0;5
2115;0;1;4;5;0;5
2116;0;1;0;12;0;10
2117;0;1;0;12;0;10
2118;0;1;0;12;0;7
2119;0;1;0;12;0;7
2120;0;1;0;12;0;10
2121;0;1;0;12;0;10
2122;0;1;0;12;0;9
2123;0;1;0;12;0;9
2124;0;1;0;12;0;12
2125;0;1;0;12;0;12
2126;0;1;0;11;0;9
2127;0;1;0;11;0;9
2128;0;1;0;11;0;12
2129;0;1;0;11;0;12
2130;0;2;9;7;0;14
2131;0;2;9;7;0;14
2132;0;0;9;6;0;7
2133;0;2;0;8;0;14
2134;0;1;0;7;0;13
2135;0;1;0;7;0;10
2136;0;1;0;4;0;10
2137;0;1;0;4;0;10
2138;0;1;0;6;0;11
2139;0;1;0;6;0;11
2140;0;2;0;5;0;11
2141;0;2;0;5;0;11
2142;0;2;0;6;0;9
2143;0;1;0;7;0;5
2144;0;2;0;6;0;6
2145;0;1;0;5;0;9
2146;0;1;7;6;0;5
2147;0;1;7;6;0;4
2148;0;1;0;10;0;7
2149;0;1;0;10;0;7
2150;0;1;0;11;0;11
2151;0;1;0;11;0;11
2152;0;1;0;11;0;12
2153;0;1;0;11;0;12
2154;0;1;0;10;0;2
2155;0;2;0;6;0;8
2156;0;1;0;14;0;7
2157;0;1;0;14;0;7
2158;0;2;0;7;0;7
2159;0;2;0;7;0;7
2160;0;1;0;8;0;12
2161;0;2;0;7;0;9
2162;0;2;0;6;0;9
2163;0;2;0;6;0;9
2164;0;2;0;8;0;10
2165;0;1;0;8;0;12
2166;0;1;0;8;0;12
2167;0;2;0;6;0;8
2168;0;2;0;6;0;8
2169;0;2;0;5;0;9
2170;0;2;10;6;0;14
2171;0;2;10;6;0;14
2172;0;1;10;4;0;10
2173;0;2;10;7;0;11
2174;0;2;10;8;0;9
2175;0;2;10;8;0;9
2176;0;1;10;3;0;8
2177;0;2;4;7;0;4
2178;0;2;4;7;0;4
2179;0;2;4;7;0;6
2180;0;2;4;7;0;7
2181;0;2;4;7;0;3
2182;0;2;4;7;0;9
2183;0;2;4;7;0;9
2184;0;2;4;6;0;4
2185;0;1;8;7;0;10
2186;0;1;8;4;0;12
2187;0;1;8;2;0;10
2188;0;2;7;5;0;15
2189;0;2;7;4;0;13
2190;0;2;9;8;0;6
2191;0;1;9;7;0;10
2192;0;1;9;4;0;10
2193;0;1;0;4;0;7
2194;0;1;0;4;0;11
2195;0;2;0;5;0;8
2196;0;2;0;4;0;7
2197;0;1;0;4;0;11
2198;0;1;0;6;0;10
2199;0;1;0;5;0;7
2200;0;1;0;5;0;7
2201;0;2;0;7;0;9
2202;0;2;0;5;0;8
2203;0;2;0;6;0;8
2204;0;1;0;5;0;9
2205;0;1;0;12;0;13
2206;0;1;0;12;0;13
2207;0;1;0;12;0;13
2208;0;1;0;12;0;13
2209;0;1;0;11;0;13
2210;0;1;0;11;0;13
2211;0;1;0;11;0;11
2212;0;1;0;11;0;11
2213;0;1;0;11;0;9
2214;0;1;0;11;0;9
2215;0;1;0;11;0;10
2216;0;1;0;11;0;10
2217;0;2;10;7;0;22
2218;0;2;10;7;0;22
2219;0;3;10;5;0;7
2220;0;3;10;5;0;7
2221;0;2;10;6;0;7
2222;0;2;10;6;0;7
2223;0;0;10;7;0;7
2224;0;0;10;7;0;7
2225;0;2;0;5;0;10
2226;0;2;0;4;0;7
2227;0;2;0;5;0;7
2228;0;2;0;5;0;6
2229;0;1;0;3;0;6
2230;0;1;0;3;0;6
2231;0;1;0;5;0;7
2232;0;1;0;5;0;7
2233;0;1;0;7;0;8
2234;0;1;0;7;0;8
2235;0;2;0;7;0;8
2236;0;2;0;7;0;8
2237;0;2;0;6;0;7
2238;0;2;0;6;0;7
2239;0;2;0;6;0;7
2240;0;2;0;6;0;7
2241;0;1;0;5;0;8
2242;0;2;0;8;0;5
2243;0;1;0;3;0;3
2244;0;1;0;3;0;3
2245;0;1;0;3;0;6
2246;0;3;0;6;0;12
2247;0;2;0;8;0;5
2248;0;0;1;4;0;10
2249;0;2;1;5;0;8
2250;0;2;1;4;0;11
2251;0;2;1;5;0;9
2252;0;1;1;3;0;9
2253;0;1;1;3;0;9
2254;0;3;0;7;0;8
2255;0;2;0;10;0;14
2256;0;2;0;10;0;14
2257;0;1;0;7;0;5
2258;0;2;0;6;0;3
2259;0;3;0;5;0;10
2260;0;1;0;13;0;9
2261;0;1;0;8;0;8
2262;0;1;0;8;0;8
2263;0;2;0;5;0;7
2264;0;2;0;5;0;7
2265;0;1;0;5;0;2
2266;0;1;0;5;0;2
2267;0;2;0;4;0;4
2268;0;2;0;4;0;4
2269;0;2;0;5;0;5
2270;0;2;0;5;0;5
2271;0;1;2;4;0;9
2272;0;1;2;4;0;9
2273;0;2;2;5;0;11
2274;0;2;2;5;0;11
2275;0;1;2;5;0;12
2276;0;1;2;5;0;12
2277;0;1;1;4;0;9
2278;0;1;1;5;0;10
2279;0;1;1;5;0;11
2280;0;1;0;7;0;7
2281;0;1;0;4;0;7
2282;0;1;0;5;0;4
2283;0;1;0;6;0;7
2284;0;1;0;6;0;7
2285;0;1;0;5;0;6
2286;0;2;0;6;0;4
2287;0;2;0;7;0;2
2288;0;2;0;6;0;9
2289;0;1;0;7;0;8
2290;0;1;0;7;0;8
2291;0;2;0;7;0;3
2292;0;1;0;7;0;6
2293;0;1;0;7;0;6
2294;0;2;0;9;0;2
2295;0;2;9;10;0;9
2296;0;2;4;8;0;4
2297;0;2;4;8;0;4
2298;0;2;0;8;0;6
2299;0;1;0;10;0;5
2300;0;3;3;7;0;3
2301;0;3;3;7;0;3
2302;0;2;3;6;0;3
2303;0;2;3;6;0;3
2304;0;3;2;5;0;3
2305;0;3;2;5;0;3
2306;0;2;2;9;0;6
2307;0;2;2;9;0;6
2308;0;2;9;4;0;7
2309;0;2;9;4;0;7
2310;0;1;9;7;0;7
2311;0;1;9;7;0;7
2312;0;2;0;7;0;8
2313;0;2;0;4;0;10
2314;0;2;0;7;0;11
2315;0;2;0;7;0;11
2316;0;2;0;6;0;6
2317;0;2;0;6;0;6
2318;0;1;0;7;0;7
2319;0;1;0;7;0;7
2320;0;1;0;7;0;8
2321;0;1;0;7;0;8
2322;0;1;0;7;0;7
2323;0;1;0;7;0;7
2324;0;2;0;7;0;6
2325;0;2;0;7;0;6
2326;0;2;0;9;0;6
2327;0;2;0;9;0;6
2328;0;2;0;7;0;10
2329;0;2;0;8;0;3
2330;0;2;0;9;0;3
2331;0;2;0;8;0;3
2332;0;2;0;7;0;5
2333;0;2;0;6;0;3
2334;0;2;0;6;0;3
2335;0;2;0;4;0;6
2336;0;2;0;4;0;6
2337;0;2;0;5;0;6
2338;0;2;0;5;0;6
2339;0;2;0;6;0;1
2340;0;2;0;6;0;1
2341;0;2;0;2;0;4
2342;0;2;0;2;0;7
2343;0;2;0;2;0;7
2344;0;2;2;6;0;14
2345;0;2;2;6;0;9
2346;0;2;2;4;0;10
2347;0;2;2;4;0;10
2348;0;1;1;4;0;5
2349;0;0;1;6;0;10
2350;0;0;1;11;0;11
2351;0;1;1;3;0;7
2352;0;1;1;4;0;10
2353;0;2;2;5;0;7
2354;0;2;2;5;0;7
2355;0;1;2;4;0;5
2356;0;1;2;4;0;5
2357;0;1;2;1;0;5
2358;0;1;2;1;0;5
2359;0;1;2;3;0;9
2360;0;2;2;3;0;6
2361;0;2;2;3;0;6
2362;0;2;1;5;0;7
2363;0;2;1;5;0;7
2364;0;1;5;7;0;6
2365;0;1;5;7;0;6
2366;0;1;5;7;0;9
2367;0;1;5;7;0;7
2368;0;1;5;7;0;7
2369;0;2;5;3;0;9
2370;0;2;5;3;0;9
2371;0;2;5;6;0;11
2372;0;1;0;8;0;8
2373;0;1;0;8;0;8
2374;0;1;0;5;0;5
2375;0;1;0;5;0;5
2376;0;1;0;9;0;5
2377;0;1;0;9;0;5
2378;0;0;1;8;0;8
2379;0;0;1;8;0;8
2380;0;2;0;10;0;11
2381;0;2;0;6;0;4
2382;0;2;8;9;0;10
2383;0;2;0;12;0;13
2384;0;1;5;5;0;4
2385;0;2;9;7;0;10
2386;0;1;2;4;0;7
2387;0;1;2;4;0;7
2388;0;2;2;5;0;7
2389;0;2;2;5;0;7
2390;0;2;2;3;0;5
2391;0;2;2;3;0;5
2392;0;2;10;6;0;10
2393;0;1;10;6;0;10
2394;0;1;2;5;0;10
2395;0;1;2;5;0;10
2396;0;1;1;2;0;9
2397;0;1;1;2;0;9
2398;0;2;1;2;0;9
2399;0;2;1;2;0;9
2400;0;1;1;5;0;6
2401;0;1;1;5;0;6
2402;0;2;0;7;0;4
2403;0;2;0;7;0;4
2404;0;2;0;6;0;6
2405;0;2;0;6;0;6
2406;0;1;0;4;0;5
2407;0;1;0;4;0;5
2408;0;1;1;4;0;10
2409;0;1;1;4;0;10
2410;0;1;1;6;0;6
2411;0;1;1;6;0;6
2412;0;2;1;4;0;8
2413;0;2;1;4;0;8
2414;0;2;1;4;0;9
2415;0;2;1;4;0;9
2416;0;1;1;5;0;7
2417;0;1;1;5;0;7
2418;0;1;1;6;0;14
2419;0;1;1;5;0;9
2420;0;1;1;5;0;9
2421;0;2;1;5;0;10
2422;0;2;1;5;0;10
2423;0;1;1;3;0;10
2424;0;1;1;3;0;10
2425;0;1;1;6;0;7
2426;0;1;1;6;0;7
2427;0;2;1;2;0;7
2428;0;2;1;2;0;7
2429;0;2;1;1;0;8
2430;0;2;1;1;0;8
2431;0;1;1;2;0;7
2432;0;1;1;6;0;13
2433;0;1;1;5;0;12
2434;0;1;1;2;0;9
2435;0;1;1;2;0;9
2436;0;1;1;3;0;10
2437;0;1;1;3;0;10
2438;0;1;1;4;0;9
2439;0;2;1;4;0;10
2440;0;1;1;7;0;9
2441;0;1;1;7;0;9
2442;0;1;1;3;0;7
2443;0;1;1;3;0;7
2444;0;2;0;8;0;8
2445;0;2;1;2;0;9
2446;0;2;1;2;0;9
2447;0;2;1;1;0;6
2448;0;0;1;2;0;5
2449;0;1;0;6;0;9
2450;0;1;0;6;0;9
2451;0;1;1;6;0;6
2452;0;1;1;6;0;6
2453;0;1;1;5;0;8
2454;0;1;1;5;0;8
2455;0;0;1;3;0;11
2456;0;0;1;3;0;11
2457;0;1;1;4;0;10
2458;0;1;1;4;0;10
2459;0;2;1;3;0;7
2460;0;2;1;3;0;7
2461;0;2;1;3;0;10
2462;0;2;1;3;0;10
2463;0;0;0;4;0;13
2464;0;1;0;4;0;10
2465;0;1;0;7;0;7
2466;0;1;1;3;0;6
2467;0;1;1;3;0;6
2468;0;1;1;6;0;11
2469;0;1;1;3;0;8
2470;0;1;0;6;0;7
2471;0;1;0;6;0;7
2472;0;2;0;4;0;6
2473;0;2;0;4;0;6
2474;0;2;0;4;0;9
2475;0;2;0;4;0;9
2476;0;2;0;9;0;12
2477;0;2;0;5;0;8
2478;0;2;0;5;0;8
2479;0;2;0;4;0;9
2480;0;2;0;4;0;9
2481;0;1;0;7;0;11
2482;0;1;0;7;0;11
2483;0;2;0;5;0;5
2484;0;2;0;5;0;5
2485;0;2;0;5;0;7
2486;0;2;0;5;0;7
2487;0;1;0;7;0;7
2488;0;1;1;5;0;7
2489;0;1;1;5;0;7
2490;0;1;1;5;0;6
2491;0;1;1;5;0;6
2492;0;2;1;2;0;9
2493;0;2;1;2;0;9
2494;0;1;1;3;0;10
2495;0;1;1;3;0;10
2496;0;1;1;3;0;7
2497;0;1;1;3;0;7
2498;0;0;0;6;0;5
2499;0;0;0;6;0;5
2500;0;1;0;6;0;5
2501;0;1;0;6;0;5
2502;0;2;0;6;0;6
2503;0;2;0;6;0;6
2504;0;2;0;4;0;10
2505;0;2;0;4;0;10
2506;0;2;0;6;0;5
2507;0;2;0;6;0;5
2508;0;2;0;4;0;6
2509;0;2;0;4;0;6
2510;0;2;0;5;0;4
2511;0;2;0;5;0;4
2512;0;2;0;7;0;5
2513;0;2;0;7;0;5
2514;0;2;0;4;0;6
2515;0;2;0;4;0;6
2516;0;2;0;5;0;8
2517;0;2;0;5;0;8
2518;0;1;0;8;0;5
2519;0;1;0;6;0;6
2520;0;1;0;6;0;6
2521;0;1;0;5;0;10
2522;0;1;0;5;0;7
2523;0;1;0;5;0;8
2524;0;1;0;5;0;8
2525;0;1;0;6;0;12
2526;0;1;0;6;0;12
2527;0;1;0;6;0;10
2528;0;1;0;6;0;10
2529;0;1;0;8;0;11
2530;0;1;0;8;0;11
2531;0;2;4;5;0;6
2532;0;1;1;3;0;5
2533;0;1;1;3;0;5
2534;0;0;3;5;0;12
2535;0;0;1;6;0;13
2536;0;0;1;6;0;13
2537;0;2;0;3;0;11
2538;0;2;0;3;0;11
2539;0;0;0;4;0;7
2540;0;0;0;4;0;7
2541;0;2;0;6;0;9
2542;0;1;0;5;0;8
2543;0;1;0;5;0;9
2544;0;1;0;5;0;9
2545;0;2;0;5;0;6
2546;0;2;0;5;0;6
2547;0;2;0;4;0;8
2548;0;2;0;4;0;8
2549;0;3;0;6;0;8
2550;0;3;0;6;0;8
2551;0;3;0;7;0;11
2552;0;3;0;7;0;11
2553;0;2;0;6;0;12
2554;0;2;0;6;0;12
2555;0;2;0;7;0;10
2556;0;2;0;7;0;10
2557;0;1;0;7;0;11
2558;0;1;0;7;0;11
2559;0;2;0;7;0;6
2560;0;2;0;7;0;6
2561;0;1;0;6;0;4
2562;0;1;0;10;0;4
2563;0;1;0;7;0;13
2564;0;2;0;7;0;13
2565;0;1;0;6;0;12
2566;0;3;0;8;0;10
2567;0;3;0;8;0;10
2568;0;2;0;9;0;9
2569;0;2;0;9;0;9
2570;0;1;0;7;0;19
2571;0;1;0;7;0;19
2572;0;3;0;7;0;8
2573;0;3;0;7;0;8
2574;0;2;0;7;0;6
2575;0;2;0;7;0;6
2576;0;1;10;6;0;9
2577;0;1;10;6;0;9
2578;0;1;0;7;0;12
2579;0;1;0;7;0;12
2580;0;0;0;5;0;14
2581;0;0;0;5;0;14
2582;0;1;0;8;0;12
2583;0;1;0;8;0;12
2584;0;1;0;8;0;13
2585;0;1;0;8;0;13
2586;0;1;0;3;0;12
2587;0;1;0;3;0;12
2588;0;2;0;4;0;12
2589;0;2;0;4;0;12
2590;0;1;0;7;0;13
2591;0;1;0;7;0;13
2592;0;1;0;9;0;11
2593;0;1;0;9;0;11
2594;0;0;0;5;0;9
2595;0;0;0;5;0;9
2596;0;0;0;6;0;7
2597;0;0;0;6;0;7
2598;0;1;0;7;0;14
2599;0;1;0;7;0;14
2600;0;1;0;7;0;10
2601;0;1;0;7;0;10
2602;0;1;0;9;0;9
2603;0;1;0;9;0;9
2604;0;2;3;5;0;8
2605;0;2;3;5;0;8
2606;0;2;3;7;0;9
2607;0;2;3;7;0;9
2608;0;1;4;6;0;9
2609;0;1;4;6;0;9
2610;0;2;3;6;0;7
2611;0;2;3;6;0;7
2612;0;2;4;8;0;8
2613;0;2;4;8;0;8
2614;0;2;4;7;0;11
2615;0;2;4;7;0;11
2616;0;3;0;10;0;20
2617;0;3;0;10;0;20
2618;0;1;0;7;0;7
2619;0;1;0;7;0;7
2620;0;2;0;7;0;10
2621;0;2;0;7;0;10
2622;0;2;1;6;0;11
2623;0;3;0;4;0;12
2624;0;1;0;3;0;10
2625;0;1;0;3;0;10
2626;0;2;0;4;0;11
2627;0;3;0;4;0;12
2628;0;3;0;4;0;12
2629;0;2;0;6;0;10
2630;0;2;0;6;0;10
2631;0;1;0;4;0;8
2632;0;1;0;4;0;8
2633;0;2;0;3;0;7
2634;0;2;0;3;0;7
2635;0;2;0;6;0;11
2636;0;2;0;4;0;14
2637;0;2;0;4;0;14
2638;0;2;0;6;0;9
2639;0;2;0;6;0;9
2640;0;0;0;8;0;12
2641;0;3;9;6;0;10
2642;0;3;9;6;0;10
2643;0;1;9;8;0;13
2644;0;1;9;8;0;13
2645;0;0;9;5;0;11
2646;0;0;9;5;0;11
2647;0;2;0;7;0;8
2648;0;2;0;7;0;8
2649;0;1;0;6;0;11
2650;0;1;0;6;0;10
2651;0;2;0;6;0;7
2652;0;2;0;6;0;7
2653;0;1;0;9;0;8
2654;0;1;0;9;0;8
2655;0;2;3;5;0;7
2656;0;2;3;5;0;7
2657;0;2;3;4;0;7
2658;0;2;3;4;0;7
2659;0;2;3;6;0;5
2660;0;2;3;6;0;5
2661;0;1;3;4;0;7
2662;0;2;3;8;0;6
2663;0;1;3;6;0;6
2664;0;2;3;5;0;7
2665;0;2;3;5;0;7
2666;0;2;3;9;0;10
2667;0;2;3;7;0;7
2668;0;2;3;7;0;7
2669;0;2;3;6;0;7
2670;0;2;3;6;0;7
2671;0;1;0;7;0;6
2672;0;1;0;7;0;6
2673;0;3;0;7;0;9
2674;0;2;0;11;0;5
2675;0;2;0;10;0;11
2676;0;2;0;7;0;7
2677;0;1;10;9;0;11
2678;0;1;10;9;0;11
2679;0;2;10;6;0;10
2680;0;2;10;5;0;10
2681;0;2;10;5;0;10
2682;0;1;10;4;0;9
2683;0;1;10;4;0;9
2684;0;2;9;8;0;18
2685;0;1;9;4;0;6
2686;0;1;9;4;0;6
2687;0;1;9;5;0;6
2688;0;1;9;5;0;6
2689;0;1;9;5;0;8
2690;0;1;9;5;0;8
2691;0;1;9;9;0;17
2692;0;1;8;5;0;8
2693;0;1;8;5;0;13
2694;0;1;9;4;0;10
2695;0;1;9;8;0;12
2696;0;1;9;5;0;8
2697;0;1;9;5;0;8
2698;0;2;8;4;0;7
2699;0;2;5;6;0;5
2700;0;2;5;6;0;5
2701;0;1;5;6;0;5
2702;0;1;4;4;0;9
2703;0;1;4;6;0;10
2704;0;1;0;7;0;11
2705;0;1;0;5;0;9
2706;0;1;0;6;0;14
2707;0;2;0;6;0;10
2708;0;3;0;6;0;14
2709;0;1;0;6;0;10
2710;0;2;0;5;0;11
2711;0;2;0;5;0;11
2712;0;2;10;8;0;13
2713;0;1;10;6;0;9
2714;0;1;10;6;0;9
2715;0;1;10;5;0;10
2716;0;1;10;5;0;10
2717;0;1;0;5;0;10
2718;0;1;0;5;0;10
2719;0;2;0;7;0;15
2720;0;2;0;7;0;15
2721;0;1;0;7;0;12
2722;0;1;0;7;0;12
2723;0;1;1;6;0;5
2724;0;1;1;6;0;5
2725;0;1;1;6;0;7
2726;0;1;1;6;0;7
2727;0;1;1;5;0;10
2728;0;1;1;5;0;10
2729;0;2;1;5;0;7
2730;0;2;1;5;0;7
2731;0;1;0;5;0;11
2732;0;2;10;7;0;9
2733;0;2;10;7;0;9
2734;0;2;10;6;0;14
2735;0;2;10;6;0;14
2736;0;1;9;8;0;7
2737;0;1;9;8;0;7
2738;0;1;0;9;0;10
2739;0;1;0;8;0;9
2740;0;1;0;8;0;9
2741;0;2;0;7;0;14
2742;0;2;0;10;0;8
2743;0;2;0;6;0;12
2744;0;2;0;6;0;12
2745;0;2;0;5;0;10
2746;0;1;4;3;0;10
2747;0;1;4;3;0;10
2748;0;1;4;3;0;11
2749;0;1;3;3;0;9
2750;0;1;3;3;0;9
2751;0;1;3;6;0;10
2752;0;1;3;6;0;10
2753;0;2;0;5;0;7
2754;0;2;0;4;0;10
2755;0;1;4;9;0;5
2756;0;1;3;10;0;7
2757;0;1;3;10;0;7
2758;0;1;3;7;0;5
2759;0;1;3;7;0;5
2760;0;1;10;4;0;9
2761;0;1;10;4;0;9
2762;0;1;10;8;0;13
2763;0;1;10;8;0;13
2764;0;0;10;8;0;9
2765;0;1;9;5;0;8
2766;0;1;9;5;0;8
2767;0;1;10;4;0;11
2768;0;1;10;4;0;11
2769;0;1;10;4;0;8
2770;0;1;10;4;0;12
2771;0;1;10;5;0;12
2772;0;1;10;9;0;10
2773;0;1;0;5;0;8
2774;0;1;0;4;0;10
2775;0;2;0;6;0;13
2776;0;2;0;6;0;12
2777;0;1;5;5;0;11
2778;0;1;5;7;0;10
2779;0;1;5;7;0;9
2780;0;0;4;12;0;9
2781;0;1;5;4;0;10
2782;0;1;5;4;0;9
2783;0;1;4;9;0;5
2784;0;2;5;5;0;10
2785;0;2;10;5;0;10
2786;0;1;10;5;0;11
2787;0;1;10;5;0;12
2788;0;2;10;8;0;11
2789;0;2;10;9;0;12
2790;0;1;10;9;0;10
2791;0;1;10;4;0;12
2792;0;1;10;5;0;12
2793;0;1;10;8;0;11
2794;0;2;10;8;0;15
2795;0;1;10;9;0;14
2796;0;1;10;4;0;11
2797;0;2;0;10;0;9
2798;0;2;0;7;0;11
2799;0;1;10;5;0;10
2800;0;2;10;9;0;9
2801;0;1;10;7;0;9
2802;0;1;5;7;0;9
2803;0;2;5;10;0;11
2804;0;1;5;5;0;9
2805;0;1;5;4;0;8
2806;0;2;10;7;0;11
2807;0;1;10;15;0;9
2808;0;2;0;11;0;12
2809;0;0;10;8;0;5
2810;0;2;10;6;0;23
2811;0;2;10;9;0;13
2812;0;2;10;7;0;8
2813;0;1;10;5;0;10
2814;0;1;10;6;0;8
2815;0;1;3;6;0;6
2816;0;1;3;5;0;6
2817;0;1;3;5;0;6
2818;0;2;3;5;0;6
2819;0;2;3;5;0;6
2820;0;2;3;5;0;6
2821;0;2;3;5;0;6
2822;0;1;0;9;0;11
2823;0;0;0;9;0;14
2824;0;1;0;6;0;11
2825;0;1;0;8;0;10
2826;0;1;0;10;0;14
2827;0;2;0;10;0;14
2828;0;2;0;10;0;14
2829;0;0;0;8;0;10
2830;0;1;10;9;0;9
2831;0;1;10;9;0;9
2832;0;1;10;7;0;13
2833;0;1;9;7;0;10
2834;0;1;10;7;0;10
2835;0;1;10;6;0;12
2836;0;2;10;8;0;16
2837;0;2;10;6;0;20
2838;0;1;10;7;0;11
2839;0;2;10;7;0;10
2840;0;2;10;6;0;10
2841;0;1;10;6;0;11
2842;0;1;10;6;0;13
2843;0;1;10;8;0;11
2844;0;1;9;5;0;9
2845;0;1;0;8;0;13
2846;0;1;0;8;0;13
